Order ID,Order Date,Cost,Price,Order Qty,Sales,ChannelKey,PromotionKey,ProductKey,ProductSubCategoryKey,StateID
354,22/4/2013,9.368952089,109.99,10,93.68952089,1,1,1603,3,12
363,10/10/2012,5.051570568,25.5,6,30.30942341,1,4,790,18,29
1044,7/3/2013,25.63376946,25.5,10,256.3376946,1,1,790,18,8
1005,13/2/2014,30.48517885,248,6,182.9110731,1,8,692,10,36
367,25/3/2012,131.3232582,268,10,1313.232582,1,1,1019,13,26
753,31/3/2014,97.43686356,268,12,1169.242363,2,8,1019,13,6
368,8/6/2012,13.06033461,12.95,6,78.36200763,1,3,782,18,31
1601,19/10/2013,9.492398304,12.95,13,123.401178,1,5,782,18,24
938,13/7/2014,118.0570073,190,9,1062.513066,1,9,696,10,30
944,10/6/2013,16.10535257,190,12,193.2642309,3,3,696,10,36
1609,31/3/2012,42.95940649,190,10,429.5940649,1,1,696,10,16
378,6/5/2012,6.180366654,12.66,12,74.16439984,1,7,1591,3,32
1029,13/6/2014,0.253850311,12.66,10,2.538503112,1,1,1591,3,29
1448,15/9/2012,6.850927255,12.66,10,68.50927255,1,1,1591,3,11
384,26/9/2012,63.39868544,301,10,633.9868544,1,1,1456,20,20
984,31/7/2014,65.68645935,301,10,656.8645935,1,1,1456,20,22
387,31/5/2013,71.78505666,129,12,861.4206799,1,7,958,13,26
1634,23/4/2014,77.22723831,87,60,4633.634299,2,1,705,10,11
391,21/9/2012,13.20917317,259.99,8,105.6733854,1,10,1659,3,27
1292,18/8/2012,153.7876155,259.99,12,1845.451386,1,3,1659,3,18
393,19/10/2012,56.52490551,69.99,26,1469.647543,2,5,869,18,36
574,2/5/2012,26.3663453,69.99,10,263.663453,1,1,869,18,30
418,31/1/2012,94.63717828,121,9,851.7346045,4,2,710,10,10
795,14/5/2012,94.65477785,121,10,946.5477785,1,1,710,10,14
396,9/12/2012,422.1862569,1520,9,3799.676312,2,2,1207,7,6
664,31/8/2012,57.30297491,1520,12,687.6356989,2,3,1207,7,30
399,16/8/2012,29.59873184,208,12,355.184782,3,3,1484,8,9
690,14/4/2012,170.5913027,208,10,1705.913027,1,1,1484,8,12
842,26/11/2012,103.5561425,208,13,1346.229852,1,4,1484,8,25
1137,6/3/2012,104.00871,208,10,1040.0871,4,1,1484,8,23
1295,6/12/2011,1.944445702,160,13,25.27779413,4,5,713,10,15
401,9/2/2013,0.274673425,14.19,9,2.472060824,1,6,1373,16,9
1590,12/9/2013,98.62969408,149,10,986.2969408,2,1,715,10,32
854,19/10/2012,32.26643005,209,24,774.3943213,1,10,716,10,35
1230,25/6/2014,114.6412515,209,12,1375.695019,2,3,716,10,27
1477,23/6/2014,55.40344309,118,20,1108.068862,4,1,717,10,18
404,4/9/2012,140.6677814,186.9,10,1406.677814,1,1,954,13,32
599,15/8/2013,89.24046205,159,12,1070.885545,1,3,718,10,32
409,16/2/2014,167.4642518,657,9,1507.178266,4,2,1124,1,23
1179,23/9/2013,113.0244943,236,30,3390.734828,2,1,720,10,18
410,5/6/2012,219.2603554,310,12,2631.124265,1,3,1509,8,14
893,14/12/2012,123.9605538,310,18,2231.289968,3,2,1509,8,28
1484,26/11/2012,11.9175602,310,13,154.9282826,1,4,1509,8,21
701,14/1/2014,37.34653944,229,9,336.118855,1,2,722,10,3
1721,13/8/2014,42.5418409,229,9,382.8765681,1,9,722,10,37
566,11/5/2012,67.40165996,102,5,337.0082998,1,1,723,10,15
1768,15/7/2012,5.721207343,102,6,34.32724406,1,3,723,10,33
1126,19/5/2013,126.5117151,163,10,1265.117151,1,1,724,10,29
419,4/5/2013,128.8458507,184.5,10,1288.458507,1,1,1022,13,35
865,17/12/2012,58.78878433,184.5,18,1058.198118,2,2,1022,13,30
1442,6/10/2013,8.86193531,184.5,13,115.205159,4,5,1022,13,35
420,24/5/2013,603.4808938,1500,10,6034.808938,1,1,1231,7,6
779,30/4/2012,19.19596063,188,12,230.3515275,1,7,727,10,14
638,13/10/2014,52.37311285,121,13,680.8504671,3,4,729,10,22
424,22/10/2013,168.9393254,299,13,2196.21123,4,5,1523,8,34
1567,27/6/2013,94.4572832,299,12,1133.487398,4,1,1523,8,10
735,27/5/2014,4.814593377,129,10,48.14593377,4,1,731,10,35
1261,14/10/2012,110.5536466,129,39,4311.592216,4,5,731,10,7
807,23/3/2012,139.6968868,159,10,1396.968868,1,1,737,10,19
433,20/9/2014,395.8309576,411,10,3958.309576,1,1,1174,7,29
434,7/1/2012,129.8618656,328,4,519.4474625,1,2,1143,1,11
1411,9/12/2013,278.5671305,328,18,5014.20835,1,2,1143,1,36
1606,16/11/2014,154.3768741,328,26,4013.798727,2,4,1143,1,12
436,10/10/2012,7.11388866,22,13,92.48055258,1,4,1378,16,34
437,16/10/2012,23.66836512,328,6,142.0101907,1,4,1111,1,21
438,3/8/2013,40.64312118,95,10,406.4312118,4,1,1301,22,10
611,10/4/2013,65.2815522,95,10,652.815522,1,1,1301,22,12
806,20/2/2012,9.524658168,12.95,4,38.09863267,1,2,743,18,4
441,27/12/2012,4.848392519,11.5,18,87.27106535,3,2,753,18,8
444,29/5/2012,59.13624399,322,20,1182.72488,3,1,1106,1,24
1620,1/9/2013,93.03952539,322,9,837.3557285,4,9,1106,1,13
1713,27/9/2013,268.4600913,322,10,2684.600913,2,1,1106,1,21
447,20/10/2013,525.366808,655,26,13659.53701,4,4,1147,7,8
452,19/3/2013,18.54449479,23.9,9,166.9004531,1,6,828,18,19
741,25/1/2013,23.63837923,29.9,18,425.4908261,4,2,754,18,25
455,12/6/2012,288.0785835,568,12,3456.943002,4,1,1105,1,8
1166,11/6/2012,350.7764357,568,12,4209.317229,1,1,1105,1,15
1523,16/5/2012,361.4376435,568,10,3614.376435,1,1,1105,1,9
459,11/6/2013,404.2741454,890,24,9702.57949,2,1,1208,7,33
463,11/2/2013,96.68189942,1030,9,870.1370948,1,2,1224,7,29
1313,25/7/2012,80.21129232,1030,9,721.9016309,1,9,1224,7,8
1040,13/12/2012,1.662144979,23.9,8,13.29715983,1,10,763,18,30
466,13/9/2012,42.12907268,159.99,10,421.2907268,1,1,1656,3,4
1108,10/2/2012,37.34175897,159.99,18,672.1516614,4,2,1656,3,23
1614,14/10/2013,16.06945309,39.9,13,208.9028902,1,5,764,18,27
1156,19/6/2013,7.973017107,15.5,12,95.67620529,1,3,767,18,37
1447,31/5/2012,9.505658846,15.5,5,47.52829423,1,1,767,18,11
1385,3/8/2013,12.95927298,22.9,10,129.5927298,1,1,769,18,30
1561,28/12/2011,0.190245181,11.9,6,1.141471085,1,5,772,18,21
492,24/12/2013,11.15237134,57.88,9,100.3713421,3,2,1598,3,6
1676,24/7/2013,14.46910766,19.95,12,173.629292,2,3,780,18,22
499,5/1/2012,72.88309075,358,9,655.9478167,1,2,1079,1,15
501,8/11/2012,3.897515327,15.6,6,23.38509196,1,4,848,18,1
1187,2/2/2012,14.76257913,15.6,6,88.57547475,1,8,848,18,9
974,3/3/2014,0.069726245,16.5,9,0.627536209,1,6,784,18,13
1375,2/12/2012,6.613064825,11.5,6,39.67838895,2,4,786,18,17
1060,7/1/2012,6.613581035,9.5,8,52.90864828,2,2,787,18,22
506,18/3/2012,3.346085187,3.35,100,334.6085187,3,1,2516,19,26
1233,6/4/2012,3.07792711,3.35,100,307.792711,2,1,2516,19,20
509,16/8/2012,21.42874945,23.9,24,514.2899867,4,3,798,18,16
798,29/5/2013,5.981692953,23.9,10,59.81692953,1,1,798,18,36
1688,11/11/2012,26.36924611,29.9,8,210.9539688,1,10,791,18,9
511,20/12/2011,22.94958372,35.99,8,183.5966697,1,10,1389,16,4
1556,7/11/2012,23.85869765,27.9,8,190.8695812,1,10,793,18,21
514,1/5/2012,50.18606099,230,10,501.8606099,1,1,1427,20,8
1617,26/2/2014,31.19817183,230,9,280.7835464,3,2,1427,20,5
515,6/7/2012,22.54671922,26.99,12,270.5606306,1,3,1320,16,21
516,5/11/2012,30.79466839,44,4,123.1786736,4,10,900,18,10
527,4/7/2014,2.651684406,44,80,212.1347525,2,1,900,18,16
1306,6/11/2012,2.326113709,27.9,13,30.23947821,1,4,823,18,18
570,29/6/2014,7.277052476,13.9,24,174.6492594,1,1,825,18,3
526,1/10/2014,79.46314335,179,10,794.6314335,4,1,918,18,33
532,25/8/2012,124.6969371,196.9,12,1496.363245,1,3,1039,13,20
1211,26/4/2012,18.89866863,19.9,6,113.3920118,1,7,831,18,10
1506,30/12/2012,2.325444017,19.9,9,20.92899616,1,2,831,18,25
925,20/6/2013,11.59565273,15.5,12,139.1478328,2,1,832,18,27
1205,13/5/2014,11.55055761,22.9,72,831.6401477,2,7,834,18,4
548,11/2/2012,332.6833645,391.9,9,2994.15028,1,2,1138,1,4
559,8/5/2012,14.83593302,312,5,74.17966512,1,1,1046,1,34
1359,22/3/2012,218.3589163,312,5,1091.794581,1,1,1046,1,14
1708,3/6/2012,263.5890049,312,6,1581.534029,1,7,1046,1,2
563,28/10/2013,2.751702099,13.89,13,35.77212729,1,4,1638,3,14
612,4/7/2013,2.00657127,13.89,12,24.07885524,1,3,1638,3,9
1341,30/4/2013,12.1151448,13.89,10,121.151448,1,1,1638,3,12
1106,25/6/2014,24.99373504,230.9,6,149.9624102,1,1,851,18,20
1449,27/3/2014,15.21091757,230.9,10,152.1091757,1,1,851,18,30
579,25/3/2014,179.4524056,290,9,1615.07165,1,6,978,13,29
1740,29/9/2013,21.57552017,29.95,10,215.7552017,1,1,861,18,10
582,18/2/2013,115.6491758,289.99,9,1040.842582,1,2,1650,3,21
1310,21/2/2014,28.35954481,69.99,18,510.4718066,4,6,868,18,17
593,1/5/2013,175.7882309,436.2,10,1757.882309,1,1,1109,1,35
1013,26/1/2012,226.9596568,436.2,9,2042.636911,1,2,1109,1,33
594,13/7/2014,745.7745498,856,12,8949.294598,1,3,1241,7,21
598,28/11/2013,45.25811971,219,13,588.3555562,1,4,1577,3,16
904,21/11/2013,59.25430582,75.99,13,770.3059757,1,4,903,18,28
608,26/8/2013,7.342858443,42,10,73.42858443,1,1,1342,16,33
616,27/12/2011,19.38103946,188,9,174.4293551,1,2,976,13,15
715,1/6/2014,19.37013056,188,12,232.4415667,4,7,976,13,33
1319,9/10/2014,18.02716491,188,13,234.3531438,1,4,976,13,3
632,28/2/2012,72.30398518,165,6,433.8239111,1,8,947,13,33
642,10/3/2014,1.937899488,14.99,40,77.51597953,2,1,1280,22,21
645,7/4/2013,23.80250939,32.99,10,238.0250939,4,1,1388,16,19
646,30/6/2013,4.548708231,12.99,12,54.58449877,4,3,1621,3,20
1131,14/5/2013,27.69960997,55,10,276.9960997,1,1,933,18,27
1333,15/9/2014,5.044152585,55,20,100.8830517,1,1,933,18,14
875,4/9/2013,51.45912027,79,27,1389.396247,4,9,935,18,8
655,18/7/2014,17.92794447,38.99,10,179.2794447,1,1,1324,16,13
1644,14/11/2013,13.49202026,38.99,8,107.9361621,1,10,1324,16,19
659,1/4/2013,149.9565238,301,10,1499.565238,1,1,1422,20,27
1724,16/5/2012,169.9571095,301,20,3399.14219,3,1,1422,20,27
663,4/3/2014,81.57642032,299,9,734.1877829,4,2,1413,20,15
1491,9/6/2013,161.9742749,299,12,1943.691299,1,3,1413,20,15
665,11/7/2013,18.05246985,57.88,12,216.6296382,2,3,1645,3,36
1712,13/4/2014,87.23713485,200,20,1744.742697,2,1,945,13,31
803,4/6/2013,118.2090441,268,12,1418.508529,2,7,949,13,35
1569,6/9/2013,78.35181811,268,10,783.5181811,1,1,949,13,4
1660,24/12/2012,52.21621935,268,13,678.8108515,1,5,949,13,8
676,21/10/2013,619.3012089,999,13,8050.915715,1,4,1226,7,15
678,3/5/2012,9.088036307,22.89,20,181.7607261,2,1,1585,3,28
1128,15/2/2014,6.665706376,22.89,9,59.99135738,1,2,1585,3,1
1355,22/3/2014,97.35619205,188.5,10,973.5619205,4,1,953,13,29
1735,15/4/2012,37.04379104,196.9,10,370.4379104,1,1,955,13,21
684,26/9/2012,110.5555688,159.99,10,1105.555688,1,1,1601,3,31
687,30/8/2014,224.9782859,269,12,2699.73943,1,3,1513,8,26
692,15/10/2012,46.38627085,200,13,603.0215211,1,4,1001,13,28
705,10/12/2011,72.85487708,290,9,655.6938938,4,2,1466,20,16
1759,6/4/2013,40.32756412,198,10,403.2756412,1,1,970,13,18
711,7/7/2013,15.38787504,19.99,9,138.4908754,4,9,1253,22,24
962,12/5/2012,3.891736576,19.99,5,19.45868288,1,1,1253,22,25
716,4/10/2014,66.81072222,269,8,534.4857777,1,10,1483,8,18
1591,1/2/2012,149.552827,165,4,598.211308,1,2,975,13,22
1268,28/5/2013,49.52382426,268,10,495.2382426,1,1,977,13,15
1722,8/1/2012,119.2759015,268,9,1073.483114,1,2,977,13,8
732,4/2/2013,279.9605304,637,24,6719.052729,4,8,1076,1,9
1450,14/4/2014,291.974819,637,6,1751.848914,1,7,1076,1,23
1428,3/5/2012,61.03992862,129,5,305.1996431,1,1,986,13,31
1169,19/9/2014,118.7701429,165,20,2375.402859,4,1,989,13,35
792,23/12/2011,86.11509852,188.5,9,775.0358866,1,2,995,13,22
1201,8/3/2012,42.02809691,188.5,10,420.2809691,1,1,995,13,4
747,18/2/2014,642.8483357,850,9,5785.635021,1,2,1211,7,36
750,31/12/2013,12.1564464,57.99,9,109.4080176,2,2,1572,3,28
766,17/9/2014,148.2292686,198,8,1185.834149,4,10,998,13,23
751,24/3/2012,322.0523266,358,10,3220.523266,1,1,1083,1,11
1219,15/3/2014,242.4352294,358,10,2424.352294,3,1,1083,1,12
1542,31/7/2013,207.0095867,358,10,2070.095867,2,1,1083,1,30
1264,23/10/2013,36.56009315,129,13,475.2812109,3,4,1000,13,20
1622,3/2/2014,109.437783,148,36,3939.760188,2,6,1002,13,32
926,7/8/2013,285.2661266,281,12,3423.19352,4,3,1007,13,28
1564,22/7/2012,85.13612844,188.5,10,851.3612844,2,1,1009,13,16
769,14/12/2012,59.96331762,269,13,779.5231291,1,5,1473,8,11
773,14/5/2014,20.05312275,312,20,401.062455,4,1,1070,1,30
775,13/12/2012,10.31180727,16.99,8,82.49445816,1,10,1329,16,32
1287,4/10/2013,102.9922032,200,10,1029.922032,2,1,1015,13,15
776,10/3/2012,225.5425246,358,10,2255.425246,1,1,1107,1,7
778,19/5/2012,16.22818033,17.99,12,194.7381639,1,7,1582,3,6
1690,11/6/2013,41.19347809,188,12,494.3217371,1,3,1018,13,37
784,13/6/2014,117.3468166,880,12,1408.1618,1,3,1161,7,19
1664,17/6/2014,437.9642547,880,12,5255.571056,1,3,1161,7,15
1417,28/9/2012,46.01605397,129,4,184.0642159,2,10,1028,13,4
796,2/9/2012,121.9330517,308,9,1097.397465,2,9,1461,20,23
1020,3/10/2012,79.25349758,148,5,396.2674879,1,1,1030,13,9
1062,8/4/2012,51.63937512,268,10,516.3937512,1,1,1033,13,29
833,2/1/2012,143.2248065,186.9,9,1289.023258,1,2,1038,13,2
1461,15/11/2012,148.4164598,198,13,1929.413977,1,4,1040,13,26
1455,19/4/2012,61.88566378,231,10,618.8566378,1,1,1041,13,1
817,1/8/2014,695.9075246,1600,10,6959.075246,4,1,1180,7,35
818,10/9/2012,1.683164273,230,10,16.83164273,1,1,1475,8,30
1529,16/5/2012,161.9003944,427,12,1942.804733,1,7,1048,1,19
1669,21/2/2012,37.65689367,427,12,451.8827241,1,8,1048,1,19
1714,13/6/2012,131.4298503,312,6,788.5791016,1,3,1050,1,36
831,5/4/2014,570.0180568,633,10,5700.180568,1,1,1194,7,37
839,29/8/2013,518.3605032,850,10,5183.605032,1,1,1187,7,21
1074,13/10/2014,175.7655237,588,13,2284.951807,1,4,1065,1,27
846,18/5/2014,366.8680715,600,12,4402.416858,1,7,1144,7,9
1391,30/10/2014,220.2973079,600,8,1762.378463,1,10,1144,7,20
848,27/8/2014,130.5503305,568,20,2611.006609,2,1,1085,1,12
1465,5/4/2012,238.1591869,314,5,1190.795935,1,1,1078,1,32
1250,6/2/2012,64.10227982,358,9,576.9205184,1,2,1099,1,6
897,9/1/2012,10.79557735,14.99,80,863.6461884,1,2,2489,19,20
1026,14/9/2012,9.009229507,14.99,80,720.7383606,1,10,2489,19,29
987,8/4/2012,346.0320343,645,10,3460.320343,1,1,1116,1,14
1104,12/6/2014,73.42435865,436.2,12,881.0923037,1,3,1117,1,29
927,13/1/2012,4.721047985,24.99,4,18.88419194,1,6,1284,22,31
1717,27/1/2013,133.983273,328,9,1205.849457,1,2,1127,1,27
950,7/10/2014,4.976947004,9.99,26,129.4006221,1,4,1382,16,10
1612,9/5/2014,34.62259738,391.9,10,346.2259738,1,1,1142,1,21
1641,14/7/2012,344.9401428,432,12,4139.281714,1,3,1149,7,13
971,22/9/2013,16.71348856,77.99,10,167.1348856,1,1,1288,22,20
975,27/10/2012,474.2625633,620,13,6165.413323,2,5,1216,7,1
1267,23/7/2012,58.66331103,170,4,234.6532441,1,9,1165,7,28
994,4/9/2014,38.19239708,168,24,916.61753,1,3,1245,7,33
999,18/6/2012,90.77485887,179.99,24,2178.596613,2,1,1602,3,13
1185,13/5/2014,140.215815,179.99,10,1402.15815,1,1,1602,3,14
1367,14/3/2013,78.31707301,179.99,12,939.8048761,4,8,1602,3,13
1289,11/1/2014,577.2350431,633,9,5195.115388,2,6,1170,7,25
1162,7/8/2013,382.677859,432,12,4592.134308,1,3,1173,7,36
1008,27/9/2012,2.282202392,230,10,22.82202392,1,1,1410,20,20
1019,4/10/2012,27.82194442,28,5,139.1097221,1,1,1310,22,30
1585,13/6/2012,25.68717334,160,24,616.4921602,3,3,1191,7,6
1504,13/8/2013,186.5792227,600,12,2238.950672,1,3,1192,7,17
1052,21/2/2013,28.30807151,200,9,254.7726436,1,6,1441,20,2
1746,28/7/2013,81.72091843,200,12,980.6510212,1,3,1441,20,16
1058,5/12/2013,5.494134069,9.99,13,71.4237429,1,4,1316,16,3
1303,3/8/2012,9.664874721,9.99,4,38.65949888,2,9,1316,16,11
1607,5/9/2013,0.6037985,9.99,10,6.037985002,1,1,1316,16,37
1192,25/4/2013,646.2162469,880,10,6462.162469,3,1,1209,7,15
1076,25/10/2014,124.6898211,380,6,748.1389269,1,4,1522,8,15
1625,26/9/2014,5.798589181,431,10,57.98589181,2,1,1222,7,17
1281,5/9/2014,411.868396,460,10,4118.68396,1,1,1223,7,31
1686,15/5/2012,371.5554192,460,10,3715.554192,4,1,1223,7,24
1090,1/5/2012,8.578742134,28.99,10,85.78742134,1,1,1332,16,28
1300,30/10/2014,62.51460149,988,13,812.6898193,1,4,1227,7,29
1105,16/6/2014,30.28503235,52.13,24,726.8407765,1,3,1276,22,22
1486,16/9/2014,664.7461395,838,10,6647.461395,1,1,1235,7,10
1120,27/10/2013,185.2824126,255,13,2408.671364,1,4,1565,8,17
1125,21/3/2013,65.37693278,208,12,784.5231934,2,8,1474,8,25
1140,29/4/2012,11.74539465,25,10,117.4539465,1,1,1297,22,18
1680,29/11/2012,18.92944051,25,13,246.0827266,1,4,1297,22,22
1143,19/10/2013,0.565614599,25,13,7.352989783,1,4,1299,22,10
1362,6/1/2012,33.00862252,36.99,12,396.1034703,2,8,1261,22,34
1172,10/11/2013,2.891113339,35.99,13,37.58447341,1,5,1372,16,9
1189,1/5/2012,0.165220834,35.99,20,3.304416679,4,1,1372,16,6
1181,26/1/2014,10.16821799,14.99,480,4880.744635,1,8,2488,19,21
1200,14/1/2012,1.98714242,9.99,4,7.948569681,1,2,1629,3,26
1215,1/8/2012,117.452567,259.99,18,2114.146207,2,9,1609,3,25
1271,26/9/2014,21.39343541,28,20,427.8687083,1,1,1309,22,34
1227,19/4/2013,18.00942901,219,10,180.0942901,4,1,1624,3,14
1427,20/8/2013,21.5513628,219,9,193.9622652,4,9,1624,3,12
1239,19/1/2014,81.66649192,258,12,979.9979031,1,8,1453,20,25
1249,17/12/2011,7.198445672,14.19,16,115.1751308,3,2,1406,16,12
1251,18/11/2012,14.78909033,16,6,88.73454201,1,4,1377,16,6
1392,31/8/2013,14.10757277,26.99,12,169.2908732,2,3,1364,16,4
1598,18/10/2012,8.495099018,42,39,331.3088617,4,5,1375,16,35
1321,16/3/2012,224.1840865,402,12,2690.209038,1,8,1525,8,10
1360,15/10/2012,14.70198786,43.81,13,191.1258422,1,4,1402,16,7
1687,11/7/2012,1.940592448,43.81,9,17.46533203,1,9,1402,16,20
1682,8/4/2013,7.965655075,47.44,24,191.1757218,2,7,1403,16,24
1382,27/9/2012,8.064791506,12.66,10,80.64791506,1,1,1586,3,10
1723,13/4/2012,5.259136078,12.66,10,52.59136078,1,1,1586,3,20
1653,10/2/2013,149.6057481,199,12,1795.268977,2,8,1437,20,2
1608,18/12/2011,10.86279117,290,9,97.76512057,1,2,1438,20,15
1646,9/7/2012,90.30864192,589,9,812.7777772,2,9,1443,20,30
1407,28/6/2014,263.2325878,288,12,3158.791053,1,3,1506,8,13
1728,30/1/2013,149.8362468,293,9,1348.526221,1,2,1452,20,29
1489,1/1/2014,9.703768725,57.99,26,252.2979869,2,5,1617,3,6
1507,15/4/2012,12.86294827,22.89,10,128.6294827,1,1,1590,3,33
1696,5/7/2012,67.37284723,266,12,808.4741668,1,3,1530,8,5
1709,26/4/2012,49.03455715,266,10,490.3455715,3,1,1530,8,37
1762,2/3/2012,146.9052188,266,9,1322.146969,1,2,1530,8,23
1549,4/12/2014,182.9638949,255,8,1463.711159,4,10,1547,8,27
1576,6/7/2014,194.332848,255,9,1748.995632,2,9,1547,8,20
1610,8/5/2012,8.182226064,22.89,10,81.82226064,1,1,1630,3,37
1744,14/10/2012,6.204848962,17.99,16,99.27758339,4,10,1632,3,8
1719,12/11/2012,2.771045246,2.94,80,221.6836197,1,10,2494,19,33
1773,30/7/2012,161.4427886,338,10,1614.427886,1,1,1059,1,30
1774,16/8/2012,35.5054452,248,12,426.0653424,1,3,692,10,19
1776,24/2/2012,66.12849227,229,9,595.1564304,2,2,579,12,32
1777,4/12/2012,6.082787735,389,8,48.66230188,1,10,1549,8,30
1778,7/7/2013,198.5349881,436.2,12,2382.419857,1,3,1117,1,23
1780,15/9/2013,8.782637912,22.99,10,87.82637912,3,1,1381,16,11
1785,19/7/2014,299.1032611,411,12,3589.239133,1,3,1198,7,30
1786,14/11/2013,102.8436447,699,8,822.7491579,2,10,217,15,2
1788,8/4/2012,60.63101572,129,6,363.7860943,1,7,1000,13,2
1789,26/9/2012,9.812692546,44,5,49.06346273,1,1,901,18,35
1792,26/5/2014,546.4697012,599,12,6557.636415,2,7,423,17,1
1793,22/9/2014,1.208278041,11.9,40,48.33112165,3,1,794,18,10
1795,19/10/2013,429.1966177,2499,13,5579.55603,1,4,623,12,5
1796,8/10/2013,202.631981,259,13,2634.215753,2,5,507,14,37
1801,1/9/2014,0.656244469,0.95,24,15.74986726,2,3,921,18,28
1803,24/11/2014,0.811375253,1.99,26,21.09575658,1,4,924,18,9
1804,30/4/2012,87.60769726,369,10,876.0769726,1,1,307,5,18
1805,14/10/2014,12.00595032,239,26,312.1547084,4,5,1502,8,17
1807,21/8/2012,67.14684321,259.99,10,671.4684321,1,1,1654,3,20
1808,2/11/2012,34.05529615,102,6,204.3317769,1,4,909,18,37
1809,3/7/2013,519.3672377,599,12,6232.406852,4,1,224,15,29
1810,13/1/2014,142.6317113,980,9,1283.685401,1,2,1155,7,19
1811,6/7/2012,100.7366967,310,12,1208.840361,1,3,1479,8,4
1812,25/4/2012,36.9132627,44,5,184.5663135,2,1,901,18,1
1814,16/8/2012,75.87049548,499,9,682.8344593,1,9,627,12,1
1815,27/8/2012,19.79998087,28,6,118.7998852,1,3,1310,22,4
1817,18/11/2012,93.93248902,299.9,4,375.7299561,1,10,197,15,2
1818,5/11/2012,78.53578194,189,6,471.2146916,1,5,1423,20,1
1820,5/4/2013,24.87697922,46.99,12,298.5237506,4,7,1360,16,11
1821,8/7/2013,64.76143431,119,12,777.1372117,4,3,182,21,1
1822,30/3/2014,26.38865697,37.95,20,527.7731394,1,1,74,4,1
1823,1/3/2012,104.7258451,330,9,942.5326062,1,2,1542,8,30
1825,18/12/2013,3.0314655,9.99,1080,3273.98274,3,2,2496,19,19
1826,15/5/2014,22.91498342,389,10,229.1498342,1,1,361,6,28
1829,22/7/2012,3.146501015,9.99,6,18.87900609,1,3,1589,3,35
1831,22/9/2012,43.70425619,190,5,218.521281,2,1,620,12,14
1833,9/8/2013,1.628969798,44,36,58.64291272,3,3,900,18,4
1834,19/12/2011,30.68152389,184.5,9,276.133715,1,2,980,13,26
1835,7/1/2012,8.455529942,12.95,6,50.73317965,1,8,808,18,27
1836,5/1/2013,7.886931266,16.9,9,70.98238139,2,6,826,18,36
1837,15/12/2013,6.259795711,11.9,18,112.6763228,1,2,759,18,24
1838,6/3/2013,1.528830405,17.99,20,30.57660811,2,1,1637,3,34
1842,11/11/2013,10.27270693,25.5,13,133.5451901,1,4,820,18,27
1845,1/11/2013,280.7744711,599,13,3650.068124,3,4,221,15,36
1846,16/2/2012,97.7305281,289.99,9,879.5747529,1,2,1655,3,14
1847,22/2/2013,15.61312031,28,9,140.5180828,1,2,1309,22,3
1848,22/5/2012,5.275824397,12.99,5,26.37912198,2,1,1621,3,21
1849,18/5/2012,126.3313066,248,10,1263.313066,1,1,692,10,30
1850,18/11/2014,201.0700155,382.95,13,2613.910201,1,5,388,6,3
1851,17/7/2013,75.84312841,436.2,12,910.117541,1,3,1125,1,17
1852,13/5/2013,586.7111396,988,20,11734.22279,3,1,1227,7,33
1854,9/1/2013,223.6880503,480.5,9,2013.192453,1,6,1140,1,29
1855,26/6/2012,1252.519428,2499,12,15030.23313,1,3,564,12,16
1856,22/9/2012,44.84886916,109,20,896.9773833,1,1,183,21,6
1857,17/5/2014,167.8955973,559,10,1678.955973,1,1,445,17,8
1858,6/7/2012,226.7953441,699,12,2721.544129,1,3,391,6,25
1859,23/9/2014,98.16019292,149.99,20,1963.203858,3,1,88,4,3
1860,9/8/2013,11.3109965,15.6,20,226.2199299,2,1,847,18,25
1863,24/2/2012,312.1397673,369,12,3745.677208,1,8,323,5,28
1864,4/5/2012,16.24849614,46.99,10,162.4849614,1,1,1393,16,4
1865,21/4/2012,22.30946344,37.95,6,133.8567806,1,7,75,4,7
1866,14/10/2012,79.33303972,180,12,951.9964766,4,5,1212,7,35
1867,30/11/2012,23.42406352,230,13,304.5128258,3,4,1427,20,33
1868,30/6/2013,63.46992416,338,10,634.6992416,1,1,1067,1,35
1870,9/1/2013,852.3869813,999,12,10228.64378,2,8,625,12,36
1872,11/9/2012,12.08130771,13.5,5,60.40653857,1,1,748,18,11
1874,30/7/2014,213.8534655,238,12,2566.241586,1,3,1544,8,25
1875,2/5/2014,380.3188891,969,10,3803.188891,2,1,416,17,17
1876,30/11/2013,55.9317153,69.99,8,447.4537224,1,10,867,18,24
1877,29/9/2012,333.8311384,499,16,5341.298215,4,10,544,12,31
1879,7/2/2012,121.2721731,268,9,1091.449558,1,2,1545,8,2
1881,12/12/2013,58.33106211,69.99,18,1049.959118,1,2,1263,22,4
1883,10/9/2012,36.81450204,49.96,5,184.0725102,1,1,1269,22,5
1885,29/7/2013,140.5598974,255,10,1405.598974,1,1,1547,8,24
1887,18/4/2014,9.79819295,9.99,20,195.963859,1,1,1629,3,35
1891,16/8/2012,68.3663031,77.68,4,273.4652124,1,9,13,2,13
1892,14/11/2012,3.335839458,190,6,20.01503675,1,4,572,12,17
1893,30/6/2014,96.12144568,619,12,1153.457348,1,3,505,14,19
1894,20/9/2013,86.98808407,139,10,869.8808407,1,1,467,14,20
1896,21/1/2014,27.33467902,599,9,246.0121112,1,2,342,6,10
1897,19/1/2012,41.28177289,268,9,371.535956,1,2,949,13,18
1899,17/5/2012,376.4505562,699,20,7529.011124,4,1,320,5,36
